village,visit,date_set,trap_night,grid_number,line_number,trap_number,bait_type,habitat,trap_land_type,lat_degree,lat_dec,lon_degree,lon_dec,elevation,trap_uid,empty_morning,bait_present,trap_sprung,rodent_trapped,rodent_id,weather,...23
seilama,1,2020-12-06T00:00:00Z,2,2,3,67,fish,cocaoo_coffee_plantation,open,8,7.389,11,11.659,851,seilama_1_2_2_67,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,3,68,fish,cocaoo_coffee_plantation,"by_tree, by_path",8,7.392,11,11.66,851,seilama_1_2_2_68,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,3,69,fish,cocaoo_coffee_plantation,"open, by_path",8,7.395,11,11.664,851,seilama_1_2_2_69,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,3,70,fish,cocaoo_coffee_plantation,by_tree,8,7.396,11,11.665,851,seilama_1_2_2_70,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,4,71,fish,cocaoo_coffee_plantation,"by_tree, by_path",8,7.388,11,11.65,850,seilama_1_2_2_71,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,4,72,fish,cocaoo_coffee_plantation,"by_tree, by_path",8,7.392,11,11.652,853,seilama_1_2_2_72,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,4,73,fish,cocaoo_coffee_plantation,"low_bush, by_path",8,7.393,11,11.654,853,seilama_1_2_2_73,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,4,74,fish,cocaoo_coffee_plantation,"leaf_litter, open",8,7.396,11,11.656,853,seilama_1_2_2_74,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,4,75,fish,cocaoo_coffee_plantation,"open, by_fallen_log",8,7.398,11,11.66,853,seilama_1_2_2_75,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,4,76,fish,cocaoo_coffee_plantation,open,8,7.401,11,11.661,853,seilama_1_2_2_76,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,4,77,fish,cocaoo_coffee_plantation,"low_bush, edge",8,7.405,11,11.664,854,seilama_1_2_2_77,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,5,78,fish,cocaoo_coffee_plantation,"by_tree, edge",8,7.393,11,11.648,848,seilama_1_2_2_78,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,5,79,fish,cocaoo_coffee_plantation,open,8,7.396,11,11.647,848,seilama_1_2_2_79,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,5,80,fish,cocaoo_coffee_plantation,by_tree,8,7.398,11,11.651,849,seilama_1_2_2_80,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,5,81,fish,cocaoo_coffee_plantation,by_tree,8,7.4,11,11.655,852,seilama_1_2_2_81,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,5,82,fish,cocaoo_coffee_plantation,by_tree,8,7.402,11,11.654,854,seilama_1_2_2_82,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,5,83,fish,cocaoo_coffee_plantation,"by_tree, edge",8,7.405,11,11.654,855,seilama_1_2_2_83,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,5,84,fish,cocaoo_coffee_plantation,thick_bush,8,7.408,11,11.656,857,seilama_1_2_2_84,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,6,85,fish,cocaoo_coffee_plantation,"by_tree, by_river",8,7.4,11,11.645,845,seilama_1_2_2_85,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,6,86,fish,cocaoo_coffee_plantation,thick_bush,8,7.401,11,11.644,847,seilama_1_2_2_86,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,6,87,fish,cocaoo_coffee_plantation,thick_bush,8,7.403,11,11.645,850,seilama_1_2_2_87,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,6,88,fish,cocaoo_coffee_plantation,thick_bush,8,7.406,11,11.649,851,seilama_1_2_2_88,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,6,89,fish,cocaoo_coffee_plantation,thick_bush,8,7.41,11,11.651,855,seilama_1_2_2_89,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,6,90,fish,cocaoo_coffee_plantation,thick_bush,8,7.411,11,11.651,859,seilama_1_2_2_90,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,6,91,fish,cocaoo_coffee_plantation,thick_bush,8,7.413,11,11.653,857,seilama_1_2_2_91,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,7,92,fish,cocaoo_coffee_plantation,"edge, thick_bush",8,7.4,11,11.643,841,seilama_1_2_2_92,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,7,93,fish,cocaoo_coffee_plantation,thick_bush,8,7.406,11,11.645,845,seilama_1_2_2_93,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,7,94,fish,cocaoo_coffee_plantation,thick_bush,8,7.407,11,11.645,850,seilama_1_2_2_94,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,7,95,fish,cocaoo_coffee_plantation,thick_bush,8,7.41,11,11.647,853,seilama_1_2_2_95,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,7,96,fish,cocaoo_coffee_plantation,thick_bush,8,7.412,11,11.648,856,seilama_1_2_2_96,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,7,97,fish,cocaoo_coffee_plantation,thick_bush,8,7.415,11,11.646,855,seilama_1_2_2_97,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,2,7,98,fish,cocaoo_coffee_plantation,thick_bush,8,7.417,11,11.649,858,seilama_1_2_2_98,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,1,99,fish,harvested_dry_rice_farm,"low_bush, edge",8,7.424,11,11.657,872,seilama_1_2_3_99,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,1,100,fish,harvested_dry_rice_farm,"hillside, fallen_log",8,7.43,11,11.655,870,seilama_1_2_3_100,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,1,101,fish,harvested_dry_rice_farm,by_burnt_tree,8,7.434,11,11.658,867,seilama_1_2_3_101,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,1,102,fish,harvested_dry_rice_farm,"hillside, edge",8,7.435,11,11.658,867,seilama_1_2_3_102,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,1,103,fish,harvested_dry_rice_farm,"hillside, edge",8,7.44,11,11.662,870,seilama_1_2_3_103,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,1,104,fish,harvested_dry_rice_farm,"hillside, edge",8,7.443,11,11.662,871,seilama_1_2_3_104,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,1,105,fish,harvested_dry_rice_farm,"hillside, edge",8,7.446,11,11.66,875,seilama_1_2_3_105,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,2,106,fish,harvested_dry_rice_farm,"thick_bush, edge",8,7.427,11,11.662,871,seilama_1_2_3_106,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,2,107,fish,harvested_dry_rice_farm,open,8,7.429,11,11.663,872,seilama_1_2_3_107,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,2,108,fish,harvested_dry_rice_farm,"thick_bush, fallen_log",8,7.434,11,11.664,873,seilama_1_2_3_108,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,2,109,fish,harvested_dry_rice_farm,open,8,7.438,11,11.666,872,seilama_1_2_3_109,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,2,110,fish,harvested_dry_rice_farm,thick_bush,8,7.442,11,11.668,871,seilama_1_2_3_110,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,2,111,fish,harvested_dry_rice_farm,low_shrubs,8,7.444,11,11.669,871,seilama_1_2_3_111,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,2,112,fish,harvested_dry_rice_farm,"clearing, fallen_log",8,7.447,11,11.67,871,seilama_1_2_3_112,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,3,114,fish,harvested_dry_rice_farm,"low_bush, fallen_log",8,7.429,11,11.665,868,seilama_1_2_3_114,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,3,113,fish,harvested_dry_rice_farm,"low_shrubs, edge",8,7.427,11,11.665,866,seilama_1_2_3_113,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,3,115,fish,harvested_dry_rice_farm,low_shrubs,8,7.434,11,11.668,869,seilama_1_2_3_115,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,3,116,fish,harvested_dry_rice_farm,by_cassava_plant,8,7.437,11,11.67,871,seilama_1_2_3_116,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,3,117,fish,harvested_dry_rice_farm,low_shrubs,8,7.44,11,11.67,871,seilama_1_2_3_117,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,3,118,fish,harvested_dry_rice_farm,by_cassava_plant,8,7.444,11,11.673,872,seilama_1_2_3_118,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,3,119,fish,harvested_dry_rice_farm,bush,8,7.448,11,11.673,871,seilama_1_2_3_119,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,4,120,fish,harvested_dry_rice_farm,"bush, edge",8,7.428,11,11.672,867,seilama_1_2_3_120,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,4,121,fish,harvested_dry_rice_farm,bush,8,7.43,11,11.673,867,seilama_1_2_3_121,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,4,122,fish,harvested_dry_rice_farm,low_shrubs,8,7.433,11,11.675,866,seilama_1_2_3_122,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,4,123,fish,harvested_dry_rice_farm,low_shrubs,8,7.436,11,11.676,867,seilama_1_2_3_123,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,4,124,fish,harvested_dry_rice_farm,fallen_log,8,7.439,11,11.678,868,seilama_1_2_3_124,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,4,125,fish,harvested_dry_rice_farm,by_farmhouse,8,7.442,11,11.676,870,seilama_1_2_3_125,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,4,126,fish,harvested_dry_rice_farm,by_farmhouse,8,7.446,11,11.676,871,seilama_1_2_3_126,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,5,127,fish,harvested_dry_rice_farm,"bush, edge",8,7.433,11,11.676,867,seilama_1_2_3_127,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,5,128,fish,harvested_dry_rice_farm,bush,8,7.434,11,11.679,868,seilama_1_2_3_128,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,5,129,fish,harvested_dry_rice_farm,bush,8,7.436,11,11.68,868,seilama_1_2_3_129,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,5,130,fish,harvested_dry_rice_farm,low_shrubs,8,7.44,11,11.681,869,seilama_1_2_3_130,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,5,131,fish,harvested_dry_rice_farm,thick_bush,8,7.443,11,11.682,869,seilama_1_2_3_131,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,5,132,fish,harvested_dry_rice_farm,low_shrubs,8,7.445,11,11.681,869,seilama_1_2_3_132,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,5,133,fish,harvested_dry_rice_farm,fallen_log,8,7.449,11,11.679,871,seilama_1_2_3_133,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,6,141,fish,harvested_dry_rice_farm,"thick_bush, edge",8,7.452,11,11.686,869,seilama_1_2_3_141,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,6,142,fish,harvested_dry_rice_farm,low_bush,8,7.454,11,11.686,870,seilama_1_2_3_142,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,6,143,fish,harvested_dry_rice_farm,by_burnt_tree,8,7.458,11,11.681,869,seilama_1_2_3_143,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,6,144,fish,harvested_dry_rice_farm,fallen_log,8,7.461,11,11.679,869,seilama_1_2_3_144,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,6,145,fish,harvested_dry_rice_farm,low_bush,8,7.464,11,11.676,868,seilama_1_2_3_145,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,6,146,fish,harvested_dry_rice_farm,open,8,7.465,11,11.675,868,seilama_1_2_3_146,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,6,147,fish,harvested_dry_rice_farm,edge,8,7.467,11,11.672,867,seilama_1_2_3_147,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,7,138,fish,harvested_dry_rice_farm,"thick_bush, edge",8,7.443,11,11.685,869,seilama_1_2_3_138,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,7,139,fish,harvested_dry_rice_farm,open,8,7.445,11,11.684,870,seilama_1_2_3_139,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,7,140,fish,harvested_dry_rice_farm,open,8,7.448,11,11.685,869,seilama_1_2_3_140,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,7,134,fish,harvested_dry_rice_farm,farmhouse,8,7.445,11,11.676,870,seilama_1_2_3_134,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,7,135,fish,harvested_dry_rice_farm,farmhouse,8,7.446,11,11.675,870,seilama_1_2_3_135,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,7,136,fish,harvested_dry_rice_farm,farmhouse,8,7.447,11,11.678,870,seilama_1_2_3_136,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,3,7,137,fish,harvested_dry_rice_farm,farmhouse,8,7.445,11,11.677,870,seilama_1_2_3_137,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,1,148,fish,cassava_plantation,"thick_bush, edge, marsh",8,7.245,11,11.661,843,seilama_1_2_4_148,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,1,149,fish,cassava_plantation,thick_bush,8,7.247,11,11.661,867,seilama_1_2_4_149,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,1,150,fish,cassava_plantation,thick_bush,8,7.246,11,11.663,870,seilama_1_2_4_150,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,1,151,fish,cassava_plantation,thick_bush,8,7.246,11,11.665,873,seilama_1_2_4_151,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,1,152,fish,cassava_plantation,thick_bush,8,7.248,11,11.669,875,seilama_1_2_4_152,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,1,153,fish,cassava_plantation,thick_bush,8,7.248,11,11.672,878,seilama_1_2_4_153,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,1,154,fish,cassava_plantation,thick_bush,8,7.25,11,11.677,882,seilama_1_2_4_154,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,2,155,fish,cassava_plantation,"thick_bush, edge, marsh",8,7.244,11,11.658,869,seilama_1_2_4_155,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,2,156,fish,cassava_plantation,low_bush,8,7.241,11,11.66,870,seilama_1_2_4_156,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,2,157,fish,cassava_plantation,low_bush,8,7.24,11,11.663,872,seilama_1_2_4_157,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,2,158,fish,cassava_plantation,"low_bush, by_cassava_plant",8,7.237,11,11.666,875,seilama_1_2_4_158,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,2,159,fish,cassava_plantation,"low_bush, by_cassava_plant",8,7.236,11,11.67,880,seilama_1_2_4_159,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,2,160,fish,cassava_plantation,"low_bush, by_cassava_plant",8,7.255,11,11.673,882,seilama_1_2_4_160,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,2,161,fish,cassava_plantation,thick_bush,8,7.234,11,11.678,883,seilama_1_2_4_161,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,3,162,fish,cassava_plantation,"thick_bush, edge, marsh",8,7.239,11,11.654,868,seilama_1_2_4_162,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,3,163,fish,cassava_plantation,by_cassava_plant,8,7.237,11,11.655,871,seilama_1_2_4_163,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,3,164,fish,cassava_plantation,by_cassava_plant,8,7.235,11,11.658,871,seilama_1_2_4_164,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,3,165,fish,cassava_plantation,by_cassava_plant,8,7.234,11,11.659,873,seilama_1_2_4_165,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,3,166,fish,cassava_plantation,by_cassava_plant,8,7.234,11,11.664,875,seilama_1_2_4_166,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,3,167,fish,cassava_plantation,thick_bush,8,7.231,11,11.666,879,seilama_1_2_4_167,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,3,168,fish,cassava_plantation,thick_bush,8,7.23,11,11.669,879,seilama_1_2_4_168,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,4,169,fish,cassava_plantation,"low_bush, edge, marsh",8,7.236,11,11.651,866,seilama_1_2_4_169,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,4,170,fish,cassava_plantation,low_bush,8,7.235,11,11.653,868,seilama_1_2_4_170,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,4,171,fish,cassava_plantation,by_cassava_plant,8,7.233,11,11.656,870,seilama_1_2_4_171,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,4,172,fish,cassava_plantation,by_cassava_plant,8,7.228,11,11.657,871,seilama_1_2_4_172,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,4,173,fish,cassava_plantation,"thick_bush, edge",8,7.227,11,11.663,872,seilama_1_2_4_173,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,4,174,fish,cassava_plantation,"thick_bush, edge",8,7.225,11,11.665,871,seilama_1_2_4_174,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,4,175,fish,cassava_plantation,thick_bush,8,7.226,11,11.67,871,seilama_1_2_4_175,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,5,176,fish,cassava_plantation,"by_fallen_log, by_path, edge, marsh",8,7.234,11,11.651,865,seilama_1_2_4_176,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,5,177,fish,cassava_plantation,by_cassava_plant,8,7.232,11,11.653,866,seilama_1_2_4_177,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,5,178,fish,cassava_plantation,by_cassava_plant,8,7.23,11,11.654,867,seilama_1_2_4_178,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,5,179,fish,cassava_plantation,open,8,7.228,11,11.656,869,seilama_1_2_4_179,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,5,180,fish,cassava_plantation,open,8,7.227,11,11.659,870,seilama_1_2_4_180,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,5,181,fish,cassava_plantation,thick_bush,8,7.225,11,11.663,871,seilama_1_2_4_181,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,5,182,fish,cassava_plantation,thick_bush,8,7.224,11,11.667,868,seilama_1_2_4_182,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,6,183,fish,cassava_plantation,"rice_field, edge, marsh",8,7.23,11,11.652,865,seilama_1_2_4_183,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,6,184,fish,cassava_plantation,"rice_field, edge, marsh",8,7.227,11,11.651,868,seilama_1_2_4_184,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,6,185,fish,cassava_plantation,thick_bush,8,7.226,11,11.655,865,seilama_1_2_4_185,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,6,186,fish,cassava_plantation,by_cassava_plant,8,7.223,11,11.658,868,seilama_1_2_4_186,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,6,187,fish,cassava_plantation,thick_bush,8,7.222,11,11.662,867,seilama_1_2_4_187,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,6,188,fish,cassava_plantation,thick_bush,8,7.221,11,11.666,865,seilama_1_2_4_188,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,6,189,fish,cassava_plantation,thick_bush,8,7.22,11,11.669,867,seilama_1_2_4_189,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,7,191,fish,cassava_plantation,"thick_bush, marsh, edge",8,7.243,11,11.628,867,seilama_1_2_4_191,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,7,192,fish,cassava_plantation,"thick_bush, marsh, edge",8,7.245,11,11.627,868,seilama_1_2_4_192,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,7,193,fish,cassava_plantation,"thick_bush, marsh, edge",8,7.247,11,11.623,875,seilama_1_2_4_193,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,7,194,fish,cassava_plantation,"low_bush, by_path",8,7.251,11,11.622,867,seilama_1_2_4_194,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,7,195,fish,cassava_plantation,"low_bush, edge, marsh",8,7.253,11,11.62,867,seilama_1_2_4_195,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,7,196,fish,cassava_plantation,low_bush,8,7.254,11,11.618,867,seilama_1_2_4_196,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,4,7,197,fish,cassava_plantation,"rice_field, edge, marsh",8,7.258,11,11.619,869,seilama_1_2_4_197,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,1,198,fish,forest_fallow,"edge, thick_bush",8,7.425,11,11.885,929,seilama_1_2_5_198,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,1,199,fish,forest_fallow,low_bush,8,7.424,11,11.881,927,seilama_1_2_5_199,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,1,200,fish,forest_fallow,by_tree,8,7.422,11,11.879,925,seilama_1_2_5_200,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,1,201,fish,forest_fallow,leaf_litter,8,7.42,11,11.879,922,seilama_1_2_5_201,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,1,202,fish,forest_fallow,leaf_litter,8,7.416,11,11.876,921,seilama_1_2_5_202,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,1,203,fish,forest_fallow,by_tree,8,7.414,11,11.873,919,seilama_1_2_5_203,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,1,204,fish,forest_fallow,leaf_litter,8,7.412,11,11.872,915,seilama_1_2_5_204,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,2,205,fish,forest_fallow,"by_tree, edge",8,7.428,11,11.884,927,seilama_1_2_5_205,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,2,206,fish,forest_fallow,by_tree,8,7.427,11,11.881,922,seilama_1_2_5_206,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,2,207,fish,forest_fallow,by_tree,8,7.423,11,11.88,918,seilama_1_2_5_207,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,2,208,fish,forest_fallow,leaf_litter,8,7.42,11,11.879,916,seilama_1_2_5_208,NA,NA,NA,NA,NA,rain,NA
seilama,1,2020-12-06T00:00:00Z,2,5,2,209,fish,forest_fallow,leaf_litter,8,7.418,11,11.874,914,seilama_1_2_5_209,NA,NA,NA,NA,NA,rain,NA
